key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc4949,4949,Robo Panthers,2014,20737,30.0,99.0,Maryland,2016,2016chs,4995.0,59427,"(38.96, -76.91)","[[38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[11.813341902453242, 19.111196361723415]",30.924538264176658,15.462269132088329
frc4969,4969,Iron FeNix,2014,23456,14.0,118.0,Virginia,2016,2016chs,1023.0,92574,"(36.7, -76.0)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[249.26434139478948, 24.04291919666491]",273.3072605914544,136.6536302957272
frc5106,5106,High Impact Technologies,2014,20689,36.0,91.0,Maryland,2016,2016chs,218.0,127375,"(38.67, -76.58)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[63.31486581995364, 17.364550912128568]",80.6794167320822,40.3397083660411
frc5115,5115,Knight Riders,2014,20906,136.0,26.0,Maryland,2016,2016chs,5343.0,72354,"(39.09, -77.06)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [39.559127, -76.2876536, '2016-03-18', '2016-03-20']]","[9.11864753081784, 8.330937217654993, 52.53425049080533]",69.98383523927816,23.327945079759388
frc5243,5243,Aegis Robotics,2014,20124,50.0,65.0,Virginia,2016,2016chs,699.0,167400,"(38.78, -77.39)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[79.95321455213619, 13.70427022257343]",93.65748477470962,46.82874238735481
frc5279,5279,Bionic Eagles,2014,24517,228.0,9.0,Virginia,2016,2016chs,158.0,36422,"(37.14, -79.24)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26']]","[179.10772222035976, 67.46270933153342, 111.33510968522468]",357.90554123711786,119.30184707903929
frc53,53,Area 53,1998,20770,11.0,124.0,Maryland,2016,2016chs,3064.0,59857,"(39.0, -76.88)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[49.96328455231786, 18.135776587745795]",68.09906114006365,34.04953057003183
frc5338,5338,RoboLoCo,2014,20175,80.0,56.0,Virginia,2016,2016chs,435.0,112815,"(39.1, -77.6)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[36.14706580333423, 77.11460773113626, 57.38042393727665, 17.640507555174377]",188.28260502692152,47.07065125673038
frc539,539,Titan Robotics,2001,23235,46.0,72.0,Virginia,2016,2016chs,1727.0,67956,"(37.54, -77.57)","[[37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[22.847632117413767, 90.09060738665106]",112.93823950406482,56.46911975203241
frc540,540,TALON 540 ,2001,23238,129.0,28.0,Virginia,2016,2016chs,1171.0,64927,"(37.6, -77.64)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26']]","[103.46684915380516, 157.4023347395587, 20.99049431680813]",281.859678210172,93.95322607005733
